id,victim_id,filed_at,amount_lost,narrative_text,bank_name,status
677,677,2026-08-30T23:17:28,418344.74,An unknown person posing as a Bank of Baroda official convinced me to make a 'verification transfer' of Rs 418344. I later found the beneficiary IFSC was BARB03952 and the number is no longer reachable.,Bank of Baroda,open
678,678,2026-08-14T07:38:44,119335.22,I received a call claiming to be from State Bank of India customer support and was asked to share an OTP. Rs 119335 was debited from my account without my consent. The transaction reference mentions IFSC SBIN05482.,State Bank of India,open
679,679,2026-08-20T01:36:03,284859.86,I received a call claiming to be from State Bank of India customer support and was asked to share an OTP. Rs 284859 was debited from my account without my consent. The transaction reference mentions IFSC SBIN01568.,State Bank of India,open
680,680,2026-08-24T01:27:35,460538.77,An unknown person posing as a Bank of Baroda official convinced me to make a 'verification transfer' of Rs 460538. I later found the beneficiary IFSC was BARB01831 and the number is no longer reachable.,Bank of Baroda,open
681,681,2026-08-19T05:12:18,433495.08,I was tricked into installing a remote-access app after a fake ICICI Bank KYC update message. Rs 433495 was transferred out immediately. Bank IFSC on the receiving account appears to be ICIC09684.,ICICI Bank,open
682,682,2026-08-24T09:55:17,20832.75,My HDFC Bank debit card details were compromised after a phishing SMS. Rs 20832 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: HDFC02491.,HDFC Bank,open
683,683,2026-08-17T05:10:37,300088.62,I was tricked into installing a remote-access app after a fake Bank of Baroda KYC update message. Rs 300088 was transferred out immediately. Bank IFSC on the receiving account appears to be BARB06281.,Bank of Baroda,open
684,684,2026-08-17T01:10:02,158619.51,My Axis Bank debit card details were compromised after a phishing SMS. Rs 158619 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: UTIB03874.,Axis Bank,open
685,685,2026-08-14T23:04:20,375926.73,An unknown person posing as a HDFC Bank official convinced me to make a 'verification transfer' of Rs 375926. I later found the beneficiary IFSC was HDFC00935 and the number is no longer reachable.,HDFC Bank,open
686,686,2026-08-22T07:47:18,296508.52,I received a call claiming to be from State Bank of India customer support and was asked to share an OTP. Rs 296508 was debited from my account without my consent. The transaction reference mentions IFSC SBIN08327.,State Bank of India,open
687,687,2026-08-19T04:54:12,394346.26,An unknown person posing as a ICICI Bank official convinced me to make a 'verification transfer' of Rs 394346. I later found the beneficiary IFSC was ICIC03868 and the number is no longer reachable.,ICICI Bank,open
688,688,2026-08-16T12:52:03,442804.65,I was tricked into installing a remote-access app after a fake Bank of Baroda KYC update message. Rs 442804 was transferred out immediately. Bank IFSC on the receiving account appears to be BARB04147.,Bank of Baroda,open
689,689,2026-08-21T13:21:10,89991.47,My Bank of Baroda debit card details were compromised after a phishing SMS. Rs 89991 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: BARB08623.,Bank of Baroda,open
690,690,2026-08-25T19:12:41,157220.79,An unknown person posing as a Bank of Baroda official convinced me to make a 'verification transfer' of Rs 157220. I later found the beneficiary IFSC was BARB09874 and the number is no longer reachable.,Bank of Baroda,open
